comp_code;comp_name;employee_id;employee_name;date;func_code;func;salary
1;The Crossings at Falcon Point;29420;Quintin Hess;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30087;Humberto Ochoa;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31493;Deion Raymond;01/06/2022 00:00;7;General Services Assistant;1254,73
1;The Crossings at Falcon Point;29832;Ralph Hoover;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31087;Houston Leach;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;29429;Asher Montoya;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29295;Lewis Olsen;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31022;Dwight Valenzuela;01/06/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;31010;Lamont Orr;01/06/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;31040;Infant McCullough;01/06/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;31094;Reuben Berger;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;30407;Shamar Pratt;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30585;Emiliano Bridges;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31259;Kaiden Schaefer;01/06/2022 00:00;7;General Services Assistant;1256,13
1;The Crossings at Falcon Point;31520;Denver Blackburn;01/06/2022 00:00;7;General Services Assistant;1038,4
1;The Crossings at Falcon Point;31528;Benito Duffy;01/06/2022 00:00;7;General Services Assistant;1038,4
1;The Crossings at Falcon Point;31530;Samson Landry;01/06/2022 00:00;7;General Services Assistant;1038,4
1;The Crossings at Falcon Point;31488;Bernardo Dougherty;01/06/2022 00:00;7;General Services Assistant;1254,73
1;The Crossings at Falcon Point;31300;Jan Buckley;01/06/2022 00:00;7;General Services Assistant;1130,52
1;The Crossings at Falcon Point;30588;Jamison Skinner;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31260;Cale Frost;01/06/2022 00:00;7;General Services Assistant;1256,13
1;The Crossings at Falcon Point;29167;Braydon Drake;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31027;Garett Yoder;01/06/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;30704;Nehemiah Harrell;01/06/2022 00:00;7;General Services Assistant;1181,61
1;The Crossings at Falcon Point;30764;Justus Kane;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30584;Clinton Cameron;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29169;Nathanial Wilkins;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31113;Kenyon Santana;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;29662;Jaron Weiss;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;28626;Rylan Cain;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31024;Kent Winters;01/06/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;29326;Darien Trujillo;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31204;Anderson Stein;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;29659;Karl Pacheco;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29497;Joaquin Lamb;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;27407;Hudson Short;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29459;Tobias Underwood;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30539;Jevon Richard;01/06/2022 00:00;7;General Services Assistant;1180,3
1;The Crossings at Falcon Point;30540;Jaylan Anthony;01/06/2022 00:00;7;General Services Assistant;1180,3
1;The Crossings at Falcon Point;31090;Denzel Barrera;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;30408;Adolfo McBride;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31197;Jorden Conway;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;29430;Nigel Velasquez;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30090;Dandre Patrick;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29476;Sterling Burnett;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;27187;Darryl Solis;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30586;Rory Wilkinson;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29460;Daquan Meyers;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;28624;Dayton Stokes;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31101;Keanu Lester;01/06/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;31484;Simeon Bautista;01/06/2022 00:00;7;General Services Assistant;1254,73
1;The Crossings at Falcon Point;30763;Ibrahim Booth;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;28003;Gunnar Briggs;01/06/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29631;Kane Bryan;01/06/2022 00:00;27;Safety Technician;3000
1;The Crossings at Falcon Point;18144;Ezequiel McKenzie;01/06/2022 00:00;10;Watchman;1221
1;The Terraces at Diamond Heights;24358;Garret Barber;01/06/2022 00:00;44;Construction Manager;2528,49
1;The Terraces at Diamond Heights;31468;Turner Shah;01/06/2022 00:00;246;Iron Worker A;1288,76
1;The Terraces at Diamond Heights;31070;Khalid Bullock;01/06/2022 00:00;5;Iron Worker B;1487,2
1;The Terraces at Diamond Heights;31328;Marcelo McIntosh;01/06/2022 00:00;5;Iron Worker B;1557,17
1;The Terraces at Diamond Heights;30803;Leroy Savage;01/06/2022 00:00;5;Iron Worker B;1379,26
1;The Terraces at Diamond Heights;30805;Talon Wiggins;01/06/2022 00:00;5;Iron Worker B;1379,26
1;The Terraces at Diamond Heights;31053;Kayden Whitehead;01/06/2022 00:00;5;Iron Worker B;1549,17
1;The Terraces at Diamond Heights;31407;Jaxson House;01/06/2022 00:00;5;Iron Worker B;1015,55
1;The Terraces at Diamond Heights;31344;Nico Ho;01/06/2022 00:00;5;Iron Worker B;1489,47
1;The Terraces at Diamond Heights;31347;Rashawn Pennington;01/06/2022 00:00;5;Iron Worker B;1489,47
1;The Terraces at Diamond Heights;30802;Anton Brennan;01/06/2022 00:00;13;Engineering Assistant;2596,77
1;The Terraces at Diamond Heights;31173;Marquez Solomon;01/06/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31176;Ari Velez;01/06/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31060;Antony Escobar;01/06/2022 00:00;232;Carpenter B;1549,17
1;The Terraces at Diamond Heights;31052;Deondre Knox;01/06/2022 00:00;232;Carpenter B;1549,17
1;The Terraces at Diamond Heights;31181;Cornelius Odonnell;01/06/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31291;Gaven Reilly;01/06/2022 00:00;232;Carpenter B;1895,69
1;The Terraces at Diamond Heights;31293;Jabari Hebert;01/06/2022 00:00;232;Carpenter B;1895,69
1;The Terraces at Diamond Heights;31326;Heath Spears;01/06/2022 00:00;232;Carpenter B;1557,17
1;The Terraces at Diamond Heights;31190;Austyn Kerr;01/06/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31329;Sincere Hickman;01/06/2022 00:00;232;Carpenter B;1557,17
1;The Terraces at Diamond Heights;31332;Elmer Noble;01/06/2022 00:00;232;Carpenter B;1557,17
1;The Terraces at Diamond Heights;31369;Maximus Conrad;01/06/2022 00:00;232;Carpenter B;1354,06
1;The Terraces at Diamond Heights;31410;Kirk McFarland;01/06/2022 00:00;232;Carpenter B;1015,55
1;The Terraces at Diamond Heights;31466;Carlo Potts;01/06/2022 00:00;232;Carpenter B;2028,84
1;The Terraces at Diamond Heights;31471;Gino Arroyo;01/06/2022 00:00;232;Carpenter B;2028,84
1;The Terraces at Diamond Heights;31473;Johan Valentine;01/06/2022 00:00;232;Carpenter B;2028,84
1;The Terraces at Diamond Heights;31075;Ellis Meadows;01/06/2022 00:00;232;Carpenter B;1487,2
1;The Terraces at Diamond Heights;30810;Chaz Salas;01/06/2022 00:00;107;Foreman;1958,71
1;The Terraces at Diamond Heights;21604;Brycen Stout;01/06/2022 00:00;107;Foreman;1549,17
1;The Terraces at Diamond Heights;31358;Mikel Arias;01/06/2022 00:00;20;Trainee;950
1;The Terraces at Diamond Heights;31061;Abram Blankenship;01/06/2022 00:00;231;Bricklayer B;1549,17
1;The Terraces at Diamond Heights;23754;Bruce Navarro;01/06/2022 00:00;231;Bricklayer B;1236,4
1;The Terraces at Diamond Heights;24558;Mike Carey;01/06/2022 00:00;231;Bricklayer B;1859
1;The Terraces at Diamond Heights;25763;Ross Fitzgerald;01/06/2022 00:00;230;Doorman;1212
1;The Terraces at Diamond Heights;30837;Winston Marks;01/06/2022 00:00;21;Receptionist;1300
1;The Terraces at Diamond Heights;28764;Philip Watkins;01/06/2022 00:00;7;General Services Assistant;1212
1;The Terraces at Diamond Heights;31323;Alden Frederick;01/06/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;31353;Justyn Velazquez;01/06/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;28535;Jayce Poole;01/06/2022 00:00;7;General Services Assistant;1212
1;The Terraces at Diamond Heights;31050;Remington Browning;01/06/2022 00:00;7;General Services Assistant;1030,33
1;The Terraces at Diamond Heights;29066;Davonte Galvan;01/06/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;30679;Lamar Bruce;01/06/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;31350;Kelton Randolph;01/06/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;30681;Alonso Singleton;01/06/2022 00:00;27;Safety Technician;1386,67
1;The Terraces at Diamond Heights;29256;Deonte Calderon;01/06/2022 00:00;10;Watchman;1212
1;The Terraces at Diamond Heights;29239;Romeo Gallegos;01/06/2022 00:00;10;Watchman;1212
1;The Oasis at Desert Springs;31540;Ryley Gould;01/06/2022 00:00;44;Construction Manager;1833,33
1;The Oasis at Desert Springs;23725;Domenic Vaughan;01/06/2022 00:00;5;Iron Worker B;1850,46
1;The Oasis at Desert Springs;31480;Hugh Fry;01/06/2022 00:00;5;Iron Worker B;1850,46
1;The Oasis at Desert Springs;30395;Deon Greer;01/06/2022 00:00;204;Office Assistant;
1;The Oasis at Desert Springs;30695;Cordell Mathis;01/06/2022 00:00;204;Office Assistant;
1;The Oasis at Desert Springs;23677;Brandan Cantu;01/06/2022 00:00;232;Carpenter B;1420,26
1;The Oasis at Desert Springs;31478;Trystan Rush;01/06/2022 00:00;232;Carpenter B;1850,46
1;The Oasis at Desert Springs;18053;Jalen Sullivan;01/06/2022 00:00;7;General Services Assistant;1212
1;The Oasis at Desert Springs;31372;Duane Fitzpatrick;01/06/2022 00:00;7;General Services Assistant;1228,91
1;The Oasis at Desert Springs;18105;Jeffrey Morales;01/06/2022 00:00;7;General Services Assistant;1212
1;The Landings at Ocean Breeze;28219;Shaun Fleming;01/06/2022 00:00;231;Bricklayer B;1859
1;The Landings at Ocean Breeze;28354;Felix Wolfe;01/06/2022 00:00;7;General Services Assistant;1212
1;The Landings at Ocean Breeze;25919;Tyrone Le;01/06/2022 00:00;7;General Services Assistant;1236,4
1;The Sanctuary at Briarcliff;31406;Camren Mahoney;01/06/2022 00:00;44;Construction Manager;1693,55
1;The Sanctuary at Briarcliff;26288;Oscar Reynolds;01/06/2022 00:00;7;General Services Assistant;1221
1;The Sanctuary at Briarcliff;31570;Emerson Avery;01/06/2022 00:00;3;Carpenter;1125,74
1;The Sanctuary at Briarcliff;28132;Joan Herring;01/06/2022 00:00;3;Carpenter;1920,38
1;The Sanctuary at Briarcliff;27952;Jaxon Gill;01/06/2022 00:00;215;Foreman III;3747,8
1;The Sanctuary at Briarcliff;31491;Trevion Dodson;01/06/2022 00:00;112;Junior Construction Worker;1375,95
1;The Sanctuary at Briarcliff;31489;Heriberto Clements;01/06/2022 00:00;21;Receptionist;1920,38
1;The Sanctuary at Briarcliff;23382;Marques Sampson;01/06/2022 00:00;7;General Services Assistant;1254,73
83;DM Company Head Quarters;26193;Jacob Smith;01/07/2022 00:00;25;Lawyer;6335,56
83;DM Company Head Quarters;25322;Michael Johnson;01/07/2022 00:00;202;Tax and Accounting Analyst;2619,35
83;DM Company Head Quarters;31290;Hamza Lozano;01/07/2022 00:00;244;Controller Analyst;5870,97
83;DM Company Head Quarters;31359;Ryder Bartlett;01/07/2022 00:00;211;Junior Payroll Department Analyst;1575,05
83;DM Company Head Quarters;31189;Antwan Russo;01/07/2022 00:00;211;Junior Payroll Department Analyst;2325,07
83;DM Company Head Quarters;27602;Matthew Williams;01/07/2022 00:00;109;Senior Payroll Department Analyst;1221,67
83;DM Company Head Quarters;27127;Joshua Brown;01/07/2022 00:00;13;Engineering Assistant;4000
83;DM Company Head Quarters;23007;Christopher Jones;01/07/2022 00:00;238;Financial Analyst;3012,52
83;DM Company Head Quarters;26830;Daniel Rodriguez;01/07/2022 00:00;13;Engineering Assistant;3000
83;DM Company Head Quarters;18876;Joseph Garcia;01/07/2022 00:00;13;Engineering Assistant;3266,67
83;DM Company Head Quarters;28590;William Wilson;01/07/2022 00:00;64;Accounting Assistant I;2500
83;DM Company Head Quarters;29765;Brandon Martinez;01/07/2022 00:00;111;Administrative Assistant;1500
83;DM Company Head Quarters;12346;John Anderson;01/07/2022 00:00;64;Accounting Assistant I;2500
83;DM Company Head Quarters;29648;Zachary Taylor;01/07/2022 00:00;43;Payroll Department Assistant;1600
83;DM Company Head Quarters;31038;Austen Sawyer;01/07/2022 00:00;57;Legal Assistant;1300
83;DM Company Head Quarters;31103;Brooks Baxter;01/07/2022 00:00;110;Financial Assistant;1000
83;DM Company Head Quarters;28235;Gordon Bradford;01/07/2022 00:00;111;Administrative Assistant;1300
83;DM Company Head Quarters;27945;Cristopher Rivas;01/07/2022 00:00;210;File Clerk;1595
83;DM Company Head Quarters;15966;Anthony Hernandez;01/07/2022 00:00;75;Maintenance Assistant;1430,07
83;DM Company Head Quarters;29838;Kyle Young;01/07/2022 00:00;11;Young Apprentice;606
83;DM Company Head Quarters;29060;Justin Martin;01/07/2022 00:00;84;Purchaser;4300
83;DM Company Head Quarters;9371;Benjamin Gonzalez;01/07/2022 00:00;29;Civil Engineer;5500
83;DM Company Head Quarters;16834;Dylan Lopez;01/07/2022 00:00;29;Civil Engineer;3500
83;DM Company Head Quarters;25648;Noah Harris;01/07/2022 00:00;203;Accounting Manager;5500
83;DM Company Head Quarters;24864;Samuel Clark;01/07/2022 00:00;124;Payroll Department Manager;1388,26
83;DM Company Head Quarters;18879;Terence Buck;01/07/2022 00:00;36;Financial Manager;4451,61
83;DM Company Head Quarters;29836;Jose Hall;01/07/2022 00:00;11;Young Apprentice;606
83;DM Company Head Quarters;29837;Jason Sanchez;01/07/2022 00:00;11;Young Apprentice;
83;DM Company Head Quarters;29886;Caleb Allen;01/07/2022 00:00;11;Young Apprentice;606
83;DM Company Head Quarters;25273;Aaron Wright;01/07/2022 00:00;78;Mechanic;2504,48
83;DM Company Head Quarters;27834;Eric King;01/07/2022 00:00;8;Driver;1650,56
83;DM Company Head Quarters;26010;Brian Scott;01/07/2022 00:00;116;Cashier;1260
83;DM Company Head Quarters;31160;Conrad Golden;01/07/2022 00:00;116;Cashier;1360,08
83;DM Company Head Quarters;27749;Isaiah Adams;01/07/2022 00:00;231;Bricklayer B;1859
83;DM Company Head Quarters;30983;Greyson Hutchinson;01/07/2022 00:00;21;Receptionist;1300
129;Regional Hospital;30866;Ignacio Boone;01/07/2022 00:00;12;Storekeeper;1859
129;Regional Hospital;31021;Dion Liu;01/07/2022 00:00;246;Iron Worker A;1071,55
129;Regional Hospital;31661;Amos Crane;01/07/2022 00:00;246;Iron Worker A;1076,86
129;Regional Hospital;31745;Clint Farley;01/07/2022 00:00;5;Iron Worker B;1354,06
129;Regional Hospital;31656;Nash Cisneros;01/07/2022 00:00;5;Iron Worker B;1827,99
129;Regional Hospital;30795;Cruz Abbott;01/07/2022 00:00;111;Administrative Assistant;1935,48
129;Regional Hospital;31662;Myron Ashley;01/07/2022 00:00;232;Carpenter B;1827,99
129;Regional Hospital;31730;Ladarius McKay;01/07/2022 00:00;232;Carpenter B;1354,06
129;Regional Hospital;31044;Jaydon Wiley;01/07/2022 00:00;232;Carpenter B;1549,17
129;Regional Hospital;31035;Landen Rich;01/07/2022 00:00;232;Carpenter B;1611,13
129;Regional Hospital;31046;Gunner Humphrey;01/07/2022 00:00;17;Electrician;1549,17
129;Regional Hospital;31014;Brenton Johns;01/07/2022 00:00;240;Plumber;1673,1
129;Regional Hospital;31383;Jamel Gaines;01/07/2022 00:00;107;Foreman;1286,36
129;Regional Hospital;31011;Jefferson Koch;01/07/2022 00:00;107;Foreman;2385
129;Regional Hospital;31611;Dewayne Peck;01/07/2022 00:00;20;Trainee;950
129;Regional Hospital;31375;Porter Durham;01/07/2022 00:00;96;Construction Foreman;3225,81
129;Regional Hospital;31302;Alexandro McIntyre;01/07/2022 00:00;233;Bricklayer A;1076,86
129;Regional Hospital;31155;Stephan Gilmore;01/07/2022 00:00;231;Bricklayer B;1115,4
129;Regional Hospital;31394;Dario Sloan;01/07/2022 00:00;231;Bricklayer B;1286,36
129;Regional Hospital;31026;Stone Ibarra;01/07/2022 00:00;7;General Services Assistant;1071,55
129;Regional Hospital;31664;Omari Best;01/07/2022 00:00;7;General Services Assistant;1076,86
129;Regional Hospital;31389;Judah Sexton;01/07/2022 00:00;10;Watchman;1236,4
129;Regional Hospital;31023;Frankie Stephenson;01/07/2022 00:00;10;Watchman;1071,55
129;Regional Hospital;31125;Keagan Wilkerson;01/07/2022 00:00;10;Watchman;1236,4
129;Regional Hospital;31048;Gianni Henson;01/07/2022 00:00;10;Watchman;1030,33
ELMO;DM Company Development Center;25379;Trevor Cooper;01/07/2022 00:00;25;Lawyer;3714,5
ELMO;DM Company Development Center;27042;Jesus Reed;01/07/2022 00:00;208;Sales Analyst;3612,9
ELMO;DM Company Development Center;26528;Chase Bailey;01/07/2022 00:00;51;Marketing Analyst;3612,9
ELMO;DM Company Development Center;26734;Mark Bell;01/07/2022 00:00;205;Senior Legal Assistant;1570,85
ELMO;DM Company Development Center;28234;Kurt Decker;01/07/2022 00:00;111;Administrative Assistant;1212
ELMO;DM Company Development Center;23736;Eliseo Blanchard;01/07/2022 00:00;111;Administrative Assistant;1445,16
ELMO;DM Company Development Center;28729;Antonio Howard;01/07/2022 00:00;111;Administrative Assistant;1212
ELMO;DM Company Development Center;28231;Lucas Ward;01/07/2022 00:00;111;Administrative Assistant;1300
ELMO;DM Company Development Center;28228;Jeremy Cox;01/07/2022 00:00;111;Administrative Assistant;1174,19
ELMO;DM Company Development Center;20523;Gavin Diaz;01/07/2022 00:00;15;Collection Assistant;2067,56
ELMO;DM Company Development Center;20521;Miguel Richardson;01/07/2022 00:00;15;Collection Assistant;2067,56
ELMO;DM Company Development Center;28746;Julian Wood;01/07/2022 00:00;7;General Services Assistant;1133,8
ELMO;DM Company Development Center;20091;Alejandro Watson;01/07/2022 00:00;85;Collection Coordinator;1990,47
ELMO;DM Company Development Center;27810;Steven Carter;01/07/2022 00:00;20;Trainee;950
ELMO;DM Company Development Center;31551;Maverick Villa;01/07/2022 00:00;20;Trainee;950
ELMO;DM Company Development Center;206;Bryce Bennett;01/07/2022 00:00;32;Portfolio Manager;1348,44
ELMO;DM Company Development Center;29834;Tanner Gray;01/07/2022 00:00;11;Young Apprentice;606
ELMO;DM Company Development Center;29884;Kenneth James;01/07/2022 00:00;11;Young Apprentice;606
ELMO;DM Company Development Center;29891;Stephen Reyes;01/07/2022 00:00;11;Young Apprentice;606
ELMO;DM Company Development Center;29895;Jake Cruz;01/07/2022 00:00;11;Young Apprentice;606
ELMO;DM Company Development Center;31666;Jeff Huber;01/07/2022 00:00;21;Receptionist;1435,5
ELMO;DM Company Development Center;30225;Spencer Price;01/07/2022 00:00;234;SDR;1500
ELMO;DM Company Development Center;23171;Evan Phillips;01/07/2022 00:00;7;General Services Assistant;1212
ELMO;DM Company Development Center;3034;Jared Evans;01/07/2022 00:00;7;General Services Assistant;1361,85
ELMO;DM Company Development Center;23821;Marcus Myers;01/07/2022 00:00;245;Customer Service Supervisor;2800
ELMO;DM Company Development Center;23436;Sean Turner;01/07/2022 00:00;10;Watchman;1388,55
ELMO;DM Company Development Center;11892;Timothy Torres;01/07/2022 00:00;10;Watchman;1859
1;DM Company RH Center;8477;Luke Parker;01/07/2022 00:00;225;Administrative Analyst;3500
1;DM Company RH Center;23691;Cody Collins;01/07/2022 00:00;113;Mechanical Assistant;1415,95
1;DM Company RH Center;23732;Nathaniel Edwards;01/07/2022 00:00;232;Carpenter B;1859
1;DM Company RH Center;23690;Seth Stewart;01/07/2022 00:00;18;Assembler;1859
1;DM Company RH Center;23693;Mason Flores;01/07/2022 00:00;231;Bricklayer B;1859
1;DM Company RH Center;23694;Richard Morris;01/07/2022 00:00;231;Bricklayer B;1859
1;DM Company RH Center;23701;Bryan Rivera;01/07/2022 00:00;231;Bricklayer B;1859
1;DM Company RH Center;23734;Carlos Nguyen;01/07/2022 00:00;231;Bricklayer B;1859
1;DM Company RH Center;23724;Patrick Murphy;01/07/2022 00:00;231;Bricklayer B;1859
1;DM Company RH Center;23703;Cole Cook;01/07/2022 00:00;7;General Services Assistant;1212
1;DM Company RH Center;23697;Jackson Rogers;01/07/2022 00:00;7;General Services Assistant;1212
1;DM Company RH Center;23699;Ian Morgan;01/07/2022 00:00;7;General Services Assistant;1212
1;DM Company RH Center;23700;Garrett Peterson;01/07/2022 00:00;7;General Services Assistant;1212
1;DM Company Administration Center;28630;Dalton Brooks;01/07/2022 00:00;20;Trainee;950
2;The Grove at Parkside;18015;Brendan Foster;01/07/2022 00:00;7;General Services Assistant;1212
2;The Grove at Parkside;22983;Jeremiah Sanders;01/07/2022 00:00;7;General Services Assistant;1212
2;The Grove at Parkside;18085;Xavier Ross;01/07/2022 00:00;7;General Services Assistant;1212
4;The Summit at Laurel Canyon;17942;Jorge Russell;01/07/2022 00:00;3;Carpenter;1739,3
9;The Residences at Westlake;23178;Joel Perry;01/07/2022 00:00;2;Bricklayer;1859
9;The Residences at Westlake;23001;Maxwell Butler;01/07/2022 00:00;7;General Services Assistant;1212
1;The Meadows at Sunset Ridge;28775;Aidan Barnes;01/07/2022 00:00;44;Construction Manager;3000
1;The Meadows at Sunset Ridge;29958;Travis Fisher;01/07/2022 00:00;12;Storekeeper;1870
1;The Meadows at Sunset Ridge;29048;Colin Coleman;01/07/2022 00:00;5;Iron Worker B;1870
1;The Meadows at Sunset Ridge;28771;Vincent Patterson;01/07/2022 00:00;5;Iron Worker B;1870
1;The Meadows at Sunset Ridge;29046;Dominic Simmons;01/07/2022 00:00;5;Iron Worker B;1870
1;The Meadows at Sunset Ridge;28875;Derek Jordan;01/07/2022 00:00;5;Iron Worker B;1221
1;The Meadows at Sunset Ridge;30178;Alvin Curry;01/07/2022 00:00;7;General Services Assistant;1221
1;The Meadows at Sunset Ridge;29803;Grant Hamilton;01/07/2022 00:00;204;Office Assistant;1800
1;The Meadows at Sunset Ridge;29893;Jakob Gordon;01/07/2022 00:00;221;Tiler;1859
1;The Meadows at Sunset Ridge;29056;George Ramos;01/07/2022 00:00;3;Carpenter;1870
1;The Meadows at Sunset Ridge;31002;Dimitri Dyer;01/07/2022 00:00;3;Carpenter;1683
1;The Meadows at Sunset Ridge;29055;Ricardo West;01/07/2022 00:00;3;Carpenter;1221
1;The Meadows at Sunset Ridge;29487;Bradley Wallace;01/07/2022 00:00;3;Carpenter;1870
1;The Meadows at Sunset Ridge;28808;Mitchell Griffin;01/07/2022 00:00;3;Carpenter;1870
1;The Meadows at Sunset Ridge;29492;Collin Alexander;01/07/2022 00:00;3;Carpenter;1870
1;The Meadows at Sunset Ridge;28807;Shawn Cole;01/07/2022 00:00;3;Carpenter;1870
1;The Meadows at Sunset Ridge;27555;Arthur Santos;01/07/2022 00:00;107;Foreman;3610,6
1;The Meadows at Sunset Ridge;24213;Josiah Hunt;01/07/2022 00:00;29;Civil Engineer;5500
1;The Meadows at Sunset Ridge;30192;Gregory Chavez;01/07/2022 00:00;20;Trainee;950
1;The Meadows at Sunset Ridge;28844;Francisco Gibson;01/07/2022 00:00;96;Construction Foreman;5300
1;The Meadows at Sunset Ridge;30331;Liam Bryant;01/07/2022 00:00;101;Tower Crane Operator;1870
1;The Meadows at Sunset Ridge;29387;Kaleb Ellis;01/07/2022 00:00;6;Concrete Mixer Operator;1870
1;The Meadows at Sunset Ridge;30995;Kory McClure;01/07/2022 00:00;2;Bricklayer;1683
1;The Meadows at Sunset Ridge;31512;Darrion Donovan;01/07/2022 00:00;2;Bricklayer;1589,28
1;The Meadows at Sunset Ridge;29738;Erik Murray;01/07/2022 00:00;2;Bricklayer;1870
1;The Meadows at Sunset Ridge;29991;Owen Ford;01/07/2022 00:00;2;Bricklayer;1870
1;The Meadows at Sunset Ridge;31269;Raymundo Hendricks;01/07/2022 00:00;2;Bricklayer;1858,43
1;The Meadows at Sunset Ridge;30818;Geoffrey Rosales;01/07/2022 00:00;2;Bricklayer;1327,1
1;The Meadows at Sunset Ridge;30821;Elisha York;01/07/2022 00:00;2;Bricklayer;1327,1
1;The Meadows at Sunset Ridge;30761;Deangelo Jefferson;01/07/2022 00:00;2;Bricklayer;1508,06
1;The Meadows at Sunset Ridge;31713;Bradly Frye;01/07/2022 00:00;2;Bricklayer;1602,1
1;The Meadows at Sunset Ridge;31681;Dan Krueger;01/07/2022 00:00;2;Bricklayer;1730,26
1;The Meadows at Sunset Ridge;31537;Darrin Michael;01/07/2022 00:00;2;Bricklayer;1456,84
1;The Meadows at Sunset Ridge;31477;Chaim Mayer;01/07/2022 00:00;7;General Services Assistant;1254,73
1;The Meadows at Sunset Ridge;29737;Clayton Kennedy;01/07/2022 00:00;7;General Services Assistant;1221
1;The Meadows at Sunset Ridge;30081;Carter Wells;01/07/2022 00:00;7;General Services Assistant;1221
1;The Meadows at Sunset Ridge;31151;Clifton Barron;01/07/2022 00:00;7;General Services Assistant;1298
1;The Meadows at Sunset Ridge;31717;Freddie Bernard;01/07/2022 00:00;7;General Services Assistant;1046,77
1;The Meadows at Sunset Ridge;31206;Jameson Clay;01/07/2022 00:00;7;General Services Assistant;1298
1;The Meadows at Sunset Ridge;30985;Daryl Mercado;01/07/2022 00:00;7;General Services Assistant;1098,9
1;The Meadows at Sunset Ridge;31122;Emmett Beasley;01/07/2022 00:00;7;General Services Assistant;1298
1;The Meadows at Sunset Ridge;30537;Roderick Flowers;01/07/2022 00:00;7;General Services Assistant;1221
1;The Meadows at Sunset Ridge;29128;Ivan Alvarez;01/07/2022 00:00;7;General Services Assistant;1221
1;The Meadows at Sunset Ridge;29393;Corey Harrison;01/07/2022 00:00;7;General Services Assistant;1221
1;The Meadows at Sunset Ridge;31207;Draven Eaton;01/07/2022 00:00;7;General Services Assistant;1298
1;The Meadows at Sunset Ridge;31688;Mekhi Rubio;01/07/2022 00:00;7;General Services Assistant;1130,52
